id_str,text,class
785606232895729665,Aviso de inundaciones repentinas para el área metropolitana. Conoce hasta cuándo -  ,USA
785603062291312640,Más pruebas apuntan a que Yahoo! espió millones de correos -  ,USA
785601840310136832,Muere niño al inhalar gas de planta eléctrica en Florida -  ,USA
785597763346059264,Científicos prevén aumento de inundaciones en próximas décadas -  ,USA
785593619101003777,Líder republicano parece reconocer que Trump perderá las elecciones -  ,USA
785589472280780803,"[OPINIÓN] Privatizar la AEE, ¿para qué? -  ",USA
785587775437320193,Arrestan a protagonista de “Divergent” durante manifestación -  ,USA
785586276606943232,RT @damaris_endi: Cerrada la calle Genuino para velorio QuiqueLucca en Ponce. ,USA
785586244491157504,RT @damaris_endi: Empieza la rumba en la calle en velorio de QuiqueLucca ,USA
785584311210651648,Ashton Kutcher desearía no ser un actor famoso -  ,USA
785579657991102464,Baja la mitad la deuda de los residenciales públicos con la AEE-  ,USA
785575379507351553,[OPINIÓN] No prestes más tu voto | Se necesita una persona de valentía que pueda gobernar al país -… ,USA
785571605225218049,[ACTUALIZACIÓN] Encuentran a niña desaparecida en Florida | El secuestrador fue arrestado -  ,USA
785567416436658176,Despiden a don Quique Lucca en Ponce | Sigue las incidencias del velorio del fundador de La Sonora Ponceña -… ,USA
785566184884187140,RT @damaris_endi: Expuesto en su hogar QuiqueLucca falleció ayer a sus 103 años. ,USA
785566163715493888,RT @damaris_endi: Casa de QuiqueLucca segundo piso. Aquí velan el cuerpo del fundador de La Sonora Ponceña ,USA
785566141678702592,RT @damaris_endi: Nelson Lugo espera por otros músicos para tocar en la acera en honor a QuiqueLucca velorio ,USA
785563054586986496,Prueba de saliva para medicar contra el trastorno de ansiedad -  ,USA
785560095983669253,Transportistas e inspectores se lanzan denuncias de intimidación -   ,USA
785553866574012416,"[OPINIÓN] Aunque injusta, debemos cumplir con PROMESA -  ",USA
785548200639815681,Mira cómo agotan sus estrategias los candidatos para enamorar a los electores -  ,USA
785543268339593216,Con fecha el cierre de campaña de la Pava -  ,USA
785539148899766272,Coca-Cola y Pepsi pagan para tapar sus vínculos con la obesidad en EE.UU -  ,USA
785533354561208321,Obispos católicos rechazan la Junta de Supervisión Fiscal -  ,USA
785529076018589697,[VIDEO] Trump acecha a Hillary Clinton durante el debate | El candidato republicano la perseguía en sus ponencias -… ,USA
785525275983355904,[VIDEO] Piloto evita tragedia aérea en aeropuerto de República Checa | Mira el escalofriante vídeo -… ,USA
785521528108617728,“‘Miss Piggy’ es una expresión de cariño” | Exsecretario de Justicia de Puerto Rico defendió a @realDonaldTrump -… ,USA
785517556366921728,Buscan a niña de 4 años desaparecida en Florida  -  ,USA
785512719130566656,[VÍDEO] Impactante mirada a Haití tras el azote de Matthew | La tragedia desde el lente de @photoxabo -… ,USA
785508438965006336,Representante del PNP pide a su partido y al Congreso rechazar la 245ª -  ,USA
785500308822601728,[ACTUALIZACIÓN] Rescatan a hombre que desapareció tras lanzarse al mar -  ,USA
785499700774305793,"[OPINIÓN] “Él me pega, pero trae la compra” | Mucha gente está sufriendo porque su partido no es lo que fue -… ",USA
785495611244097536,[VIDEO] Revelan pruebas de que el hombre fue a la luna -  ,USA
785492274478186497,Buscan a hombre que desapareció tras lanzarse al mar -  ,USA
785488385070600192,Cotto rumbo a un combate frente al IRS | Su nueva pelea será en los tribunales. -  ,USA
785483598493167616,¡Cómo! | Niño alemán gasta $4 millones en compras por internet -  ,USA
785479973389737985,Policía pide se denuncien casos de payasos amenazantes | Esta modalidad parece que está llegando a la Isla -… ,USA
785476500636045312,Debate presidencial en EE.UU. rompe récord en Twitter | Conoce por qué -  ,USA
785472239940403200,[OPINIÓN] Elecciones plebiscitarias | Columna del médico Hernán Padilla -  ,USA
785468996296384512,Camioneros y grueros se tiran a la calle a protestar | Anticipan problemas con el tránsito -  ,USA
785465327400333312,Cierra el casino Trump Taj Mahal -  ,USA
785455288300122112,Intento resucitador al sistema de salud | Puerto Rico se quedará sin fondos en el 2017 -  ,USA
785448925167702017,[VÍDEO] “Quiero compartir con mi papá fuera de la cárcel” FreeOscarLopezNow -  ,USA
785442861831512064,.@SamsungMobile detiene producción del Galaxy Note 7 -  ,USA
785434954943504388,[EDITORIAL] Cuando la vida y el bienestar depende de otros -  ,USA
785428435044737025,Acuario: Deja a un lado las preocupaciones y diviértete -  ,USA
785419604847955968,"“No tengas miedo de dar un gran paso. Usted no puede cruzar un abismo en dos pequeños saltos”, D. L. George CitaAM… ",USA
785342672026251264,Mejores frases del segundo debate presidencial -  ,USA
785325127621709825,Clinton insiste Trump no está apto para ser presidente de EE.UU. | Vota en nuestro sondeo -  ,USA
785319123924332544,.@BlueJays completaron la barrida -  ,USA
785317155701043202,Billy Bush se toma una pausa -  ,USA
785310129520377856,SONDEO: ¿Quién crees que lució mejor en el segundo debate presidencial? - ,USA
785308453426253824,RT @JoseADelgadoEND: Terminó el debate.  Ahora sí se dieron la mano. debateEEUU,USA
785308228737314816,RT @JoseADelgadoEND: Trump dice que considera que  Clinton es una luchadora que no se rinde. debateEEUU,USA
785308086483374080,RT @JoseADelgadoEND: ¿Que cosa positiva puede decir de su oponente? Clinton elogia a los hijos de Trump. debateEEUU,USA
785306425509580800,"RT @JoseADelgadoEND: Clinton dice respeta segunda enmienda Constitución EEUU, pero advierte importancia veriticación historial de los que q…",USA
785306062807142400,RT @JoseADelgadoEND: También destaca la importancia de la segunda enmienda protege el derecho a tener armas. debateEEUU,USA
785305931814801409,RT @JoseADelgadoEND: Trump dice que buscará llenar la vacante con un candidato que se asemeje a las posturas del fallecido juez Antonin Sca…,USA
785305911652790272,RT @JoseADelgadoEND: Clinton reafirma además importante mantener estado de derecho sobre derechos reproductivos.,USA
785305890714857472,RT @JoseADelgadoEND: El aspecto más importante para llenar vacante Tribunal Supremo EEUU. Quiero ver al TSEEUU revertir decisión Citizen U…,USA
785305583217893376,"RT @JoseADelgadoEND: Nos va a enviar de nuevo a la recesión económica, dijo Clinton sobre Trump. debateEEUU",USA
785305320398520321,"RT @JoseADelgadoEND: Tenemos un país muy dividido...tiene tremendo odio en su corazón, indicó Trump. debateEEUU",USA
785303216053297152,RT @JoseADelgadoEND: ¿Puede ser presidente dedicado a todos en EEUU? Por supuesto Trump dice sí.  Recuerda Clinton dijo 1/2 de sus seguidor…,USA
785301754799763460,"RT @JoseADelgadoEND: Reconoce tiene diferencias con su compañero de boleta electoral, Mike Pence, sobre Siria. debateEEUU",USA
785301250908692482,RT @JoseADelgadoEND: Trump dice que el régimen de Asad y Rusia están combatiendo el Estado Islámico.,USA
785301060378210304,"RT @JoseADelgadoEND: Trump sostiene que Clinton habla duro contra Rusia y Putin, pero ni sabe quienes son los rebeldes en Siria.",USA
785300345077452803,RT @JoseADelgadoEND: Clinton insiste en un una zona de exclusión aérea en Siria y cuestiona las motivaciones de Rusia en esa guerra.,USA
785298615820443648,"RT @JoseADelgadoEND: Trump admite tomó beneficios contributivos por la deuda de $915 millones de 1995. Pero, dice que lo mismo hacen los do…",USA
785298092115406848,RT @JoseADelgadoEND: Clinton dijo que Trump vive en una realidad alterna y recuerda que él quizá no ha pagado contribuciones en dos décad…,USA
785297558356709376,RT @JoseADelgadoEND: Trump dice que los amigos de Clinton se aprovechan como el de las mismas ventajas de deducciones tributarias que él ha…,USA
785297197701009408,"RT @JoseADelgadoEND: Trump no se ha sentado, se ha pasado caminando e inhalando con fuerza otra vez.",USA
785296153457733632,RT @JoseADelgadoEND: Trump asociando crimenes con inmigración. Yo entiendo la frontera..ella tiene mal juicio. Nunca dbe ser presidente de…,USA
785296133186654211,"RT @JoseADelgadoEND: Clinton dice habrá verificación de inmigrantes, pero no puede haber  política pública prohibir entrada personas a EEUU…",USA
785294833057345536,"RT @JoseADelgadoEND: ¿Mantiene posición de impedir entrada musulmanes? Es un examen de historial extremo. Eso es a lo que me refiero, dij…",USA
785294386829533184,"RT @JoseADelgadoEND: No estamos en guerra contra el islam..., advierte Clinton, al indicar que debe evitarse caer en el juego de los terr…",USA
785293790063890436,RT @JoseADelgadoEND: Preguntan a Trump como atender las preocupaciones de musulmantes ante la fobia que se fomenta contra ellos. debateEEUU,USA
785292867325480960,RT @JoseADelgadoEND: Trump sostiene que él quiere eliminar límites estatales para los planes de las aseguradoras.,USA
785292114330464258,"RT @JoseADelgadoEND: Obamacare es un desastre, sostuvo Trump. Teme respuesta demócrata será pedirle más dinero al Congreso. debateEEUU",USA
785291699329257472,"RT @JoseADelgadoEND: Clinton coincide primas seguro médico bajo Obacamare se han elevado demasiado, pero quiere corregirlo. Advierte Trump…",USA
785291299934965760,RT @JoseADelgadoEND: Trump sigue interrumpiendo y Clinton dice que busca desviar debate sobre su campaña que implosiona. debateEEUU,USA
785290985920094208,"RT @JoseADelgadoEND: Deber avergonzarte por eliminar 33,000 correos electrónicos, indicó Clinton. debateEEUU",USA
785290740544876544,RT @JoseADelgadoEND: Clinton vuelve a disculparse por haber utilizado servidor privado para manejar correos electrónicos oficiales Departam…,USA
785290351590318081,"RT @JoseADelgadoEND: estarías en la cárcel, dice Trump, al responde comentario de Clinton de que por suerte no está él a cargo del sistem…",USA
785290224041533440,RT @JoseADelgadoEND: Clinton dice que pueden verificar comentarios falsos de Trump en su página internet.Dice por suerte no está a cargo…,USA
785290047683645441,"RT @JoseADelgadoEND: La gente de este país está furiosa,sostuvo Trump, tras prometer ordenar investigación de un fiscal especial en su co…",USA
785289643373633536,"RT @JoseADelgadoEND: Trump sostiene que Clinton debe disculparse por haber eliminado 33,000 mensajes electrónicos. Promete investigarla si…",USA
785289319955042304,"RT @JoseADelgadoEND: Clinton dice Trump nunca se ha disculpado por burlarse familia musulmana,  periodista discapacitado y cuestionar juez…",USA
785288815237705728,RT @JoseADelgadoEND: Trump sostiene que Hillary Clinton es la que debe avergonzarse. Clinton dice que acusaciones que hace Trump no son cie…,USA
785288780055928832,"RT @JoseADelgadoEND: Insiste sus comentarios fueron charlas de vestuario y dice que el ha dicho cosas, pero Bill Clinton es el que ha ata…",USA
785288084099248131,"RT @JoseADelgadoEND: Trump ha indicado ya dos veces que quiere ayudar a hispanos y afroamericanos, dos grupos que encuestas dicen favorecen…",USA
785287590958116866,"RT @JoseADelgadoEND: Clinton sostiene hemos visto a Trump denigrando a mujeres, insultandolas. Como ha hecho con imigrantes, latinos y ve…",USA
785287569982365696,"RT @JoseADelgadoEND: Clinton sostiene ha diferido de otros candidatos GOP, pero cree que el caso de Trump es diferente. No es apto para se…",USA
785286971203518464,RT @JoseADelgadoEND: Trump dice que nadie tiene más respeto que yo por las mujeres y dice que nunca ha acosado sexualmente a una mujer. …,USA
785285754700177408,"RT @JoseADelgadoEND: Primera pregunta a Clinton, ¿si creen que son modelos adecuados para la juventud?debateEEUU",USA
785285483899133952,[EN VIVO] Cara a cara Trump y Clinton en su segundo debate -  ,USA
785285062442885121,"RT @JoseADelgadoEND: El debate tiene como telón de fondo la grave crisis en la campaña de DonaldTrump, quien ha respondido tomando ofensiv…",USA
785282791730655232,Trump arremete contra republicanos que lo critican -  ,USA
785275991253917696,Santos dedica Nobel de la Paz a víctimas del conflicto armado -  ,USA
785269772581691393,Arquitectos rechazan la demolición del emblemático hotel Cerromar -  ,USA
785264510877569024,María Kuzmovich y Brian Toth se coronan en el CoronaProSurfPR -  ,USA
785260203948150786,Cientos piden la liberación de Oscar López frente a la Casa Blanca -  ,USA
785256631504220160,.@ATT deja de reemplazar teléfonos Samsung tras nuevas fallas -  ,USA
785251235175600128,.@ricardorossello y González recorren los pueblos del oeste -  ,USA
785246345107910656,.@DavidBernierPR realiza cierre de campaña en distrito de Humacao -  ,USA
785243120157941764,Enamorado @TeamCJCorrea -  ,USA
785237898685583360,.@POTUS critica a Donald Trump por menospreciar a las mujeres -  ,USA
785232565145698304,[VÍDEO] Recordando a Don Quique Lucca -  ,USA
785227484379746304,Cierran carretera en Trujillo Alto por caída de postes de luz -  ,USA
785223861075742720,Mujer sufre quemaduras al intentar prender una fogata -  ,USA
785219758853541888,Kim Kardashian pierde un $1 millón al mes -  ,USA
785215159727820804,Exconvictos alegan discrimen de parte del municipio de Isabela - ,USA
785206936161492992,Fallece el creador de La Sonora Ponceña Quique Lucca -  ,USA
785197038795235329,Investigan maltrato en hogar de ancianos en Río Piedras - ,USA
785183475754078208,¿Por qué abandonan ahora a @realDonaldTrump los republicanos? - ,USA
785178752032530432,Puerto Rico ante el debate por el derecho a morir -  ,USA
785172877460942848,Candidatos presentan su plan para evitar la imposición de tantas contribuciones a la clase trabajadora -… ,USA
785169778524561408,¿Es realmente el desayuno la comida más importante del día? - ,USA
785166110941327361,Fidel Castro descalifica a @realDonaldTrump -  ,USA
785164154491408384,"RT @JoseADelgadoEND: La alcaldesa de SJ, @CarmenYulinCruz , @MMViverito y @LuisGutierrez ya en el parque Lafayette frente a la CasaBlanca.…",USA
785164142273372164,RT @JoseADelgadoEND: @JoseADelgadoEND Johanna Rosaly abre el evento frente a La Casa Blanca en reclamo excarcelacion. FreeOscarLopezNow,USA
785161283863580672,[INFOGRAFÍA] Semejanzas y diferencias de las propuestas contributivas federales -  ,USA
785156034688000000,.@kanygarcia manifiesta su amor -  ,USA
785152192307007488,Crece el mercado de las armas -  ,USA
785148702864183301,Dominguea: te presentamos 10 actividades que puedes hacer hoy en familia -  ,USA
785142826677874688,[VÍDEO] @keyllitai: Sentía que se me acababa la vida -  ,USA
785139026537779200,"Conoce a Andrew Biggs, integrante de la Junta que podría ser la voz dominante en el tema de los sistemas de retiro… ",USA
785134642613497856,Ratones invaden centro Head Start del residencial Manuel A. Pérez - ,USA
785130951810519040,Vinagre | Mayra Montero reflexiona sobre las promesas de las campañas políticas con PROMESA -… ,USA
785125882037841920,.@MonicaAce93 convierte en oro lo que toca -  ,USA
785119826498904064,Lázaro asume su parte por corrupción en AAA -  ,USA
785116107006894081,Herido adolescente en caso de violencia de género -  ,USA
785111834642698240,"[OPINIÓN] La guanábana, los asteroides y el cáncer -  ",USA
785106211209293825,De Nueva York a Adjuntas | Cuentan cómo la vida campesina las hace sentirse más plenas -  ,USA
785102193338621952,[VÍDEO] @keyllitai: “Vivo mi milagro con alegría | Revela todo en La Gran Entrevista -  ,USA
785098036586221568,VÍDEO: “La mejor forma de salvar la AEE es destruirla” | Conoce las propuestas ambientales de Alexandra Lúgaro… ,USA
785093345408233472,[EDITORIAL] En deuda las naciones con el pueblo de Haití -  ,USA
785087419213287424,"“Un barco está seguro en el puerto, pero para eso no son los barcos”, William G.T. Shedd | ¡Buen día! CitaAM -… ",USA
784962308724232192,En ventaja Chicago hacia la Bahía -  ,USA
784956455401074688,[ACTUALIZACIÓN] Los tres primeros de los 12 vagones del convoy se descarrilaron | Mira el vídeo -… ,USA
784948677659889664,[AHORA] Se descarrila tren al este de Nueva York -  ,USA
784945197633253376,Encuentran descuartizados a tres estudiantes desaparecidos en Veracruz -  ,USA
784938154805465092,¿En qué consiste la enfermedad que mató a Robin Williams? -  ,USA
784931863588511745,Ronquidos disminuyen la calidad de vida -  ,USA
784924896233009152,Hombre agrede a su pareja en Utuado -  ,USA
784913334885715968,[ACTUALIZACIÓN] Dos policías mueren en tiroteo en California -  ,USA
784904903638470656,Ataque aéreo deja 140 muertos en Yemen -  ,USA
784900852334989312,Publican “teaser” de Power Rangers -  ,USA
784894457682366464,Nuevo virus amenaza a usuarios de Facebook Messenger -  ,USA
784889834787569664,Balean a tres policías en California -  ,USA
784884595787386881,Acusado por fraude de Westernbank llevaba larga trifulca con el banco -  ,USA
784878000999325696,Miles esperan por una vivienda en un residencial público | Conoce cuál es el proceso para solicitar los servicios -… ,USA
784873471851368448,Partidos intensifican campaña a un mes de las elecciones -  ,USA
784865347929157632,¡Aún estás a tiempo para participar del certamen de cuento! -  ,USA
784861905999450112,[VIDEO] Julián Gil y Marjorie de Sousa revelan sexo de su bebé -  ,USA
784858842907549696,Esto fue lo que tuvo que decir @MELANIATRUMP del polémico vídeo de su esposo @realDonaldTrump -… ,USA
784853374034259968,Sigue sumando el premio de la Loto -  ,USA
784849599328579584,Gran Bretaña advierte también sobre payasos amenazantes - ,USA
784845824874389504,Disfruta del concierto de @fielalavega en El Nuevo Día -  ,USA
784842047081574400,Tendencias para esta Navidad -  ,USA
784838276234432512,Billy Bush fustigado junto con Trump -  ,USA
784834497317523457,DC Comics estrena Batman y la Mujer Maravilla -  ,USA
784830732233351168,Continuará la saga de Anaudi Hernández -  ,USA
784830081210339328,Matthew castiga con fuertes lluvias y marejada a Carolina del Sur -  ,USA
784826414889443329,Arranca la batalla por los bonos de Cofina -  ,USA
784817091383656448,Detenida madre de niña encontrada sola en residencia de Bayamón -  ,USA
784808387007557632,[VIDEO] Donald Trump afirma que hay “cero posibilidades” de renunciar -  ,USA
784803946455891968,Crónica: El drama de Manhattan | El libreto fue seguido a la perfección -  ,USA
784798614367313920,¿Cuál es el papel de la tasación en transacciones hipotecarias y cómo puede afectar el precio? Aquí te decimos -… ,USA
784792824382316544,[COLUMNA] Huracán azota campaña de Donald Trump -  ,USA
784784603005366272,Matthew toca tierra en Carolina del Sur -  ,USA
784780147043950592,Derrick Rose dice que asumió que mujer consintió a sexo -  ,USA
784772934577500162,[VIDEOS] Donald Trump se gana el desprecio de los republicanos | ¿Escuchaste su disculpa? -   ,USA
784767226020634624,Centro comercial de Montehiedra se transforma para atraer al turista -  ,USA
784761299636932608,[VIDEO] Yandel alborota el Choliseo -  ,USA
784755239702278144,[Vídeo] Boricua Javier Báez se viste de héroe en triunfo de Chicago -  ,USA
784750194281832448,[Columna] En la alianza de los partidos pequeños está la fuerza -  ,USA
784746417168478208,Bajo lupa del contralor electoral -  ,USA
784742643943084032,“No les queda ni esperanza” -  ,USA
784738868180377601,Por si no lo viste anoche. Aquí el mini concierto que Fiel a la Vega dio en @ElNuevoDia -  ,USA
784735093080231936,"[Horóscopo] Libra: Surgirán retos, decepciones, pero tendrás el poder para vencerlo todo -  ",USA
784731419524288520,[Editorial] Veredicto en contra de la corrupción e impunidad -  ,USA
784725027069501440,"“La vida es una aventura desafiante o nada en absoluto”, Helen Keller | ¡Buen día!  CitaAM -… ",USA
784613799508713472,[VIDEO] @yandeloficial enciende el Coliseo de Puerto Rico -  ,USA
784607118112546816,[VIDEO] Boricua Javier Báez se viste de héroe en triunfo de Chicago -  ,USA
784601099978301440,Arrestan al director de  por tráfico sexual de menores -  ,USA
784594918492692480,Filtran discursos privados de @HillaryClinton -  ,USA
784591819686412289,Irá a la cárcel por abandonar a sus perros pitbull -  ,USA
784588076161073152,Revisa los números de Lotería Electrónica de esta noche -  ,USA
784585128517435396,Tormenta Nicole pierde fuerzas -  ,USA
784580891377078272,Cuatro muertos por paso de Matthew en Florida -  ,USA
784576700529213442,Galaxy Note 7 se incendia en avión y en un sitio peculiar -  ,USA
784574123745898497,CasoAnaudi Aquí contratos que se dieron en la Administración de Desarrollo Laboral -  ,USA
784569413731291136,[VIDEOS] Bajo agua Daytona Beach -  ,USA
784558688686182400,Optómetras de la Isla buscarán vías para enmendar ley de profesión -  ,USA
784550981908455424,Dos muertos por paso de Matthew en Florida -  ,USA
784546674479865915,Identifican pandilla que mantenía cementerio de vehículos robados -   ,USA
784539845985173504,Cántame: ¿Recuerdas “El Wanabí”? | Conéctate al concierto que ofreció @fielalavega en @ElNuevoDia -… ,USA
784535394859806720,Reportan cuatro asesinatos en San Juan -  ,USA
784530060585959424,Trump se disculpa por comentarios sobre mujeres -  ,USA
784519812672172032,Observatorio de Arecibo celebra Noche Astronómica -  ,USA
784513133532426240,Azulejos a un triunfo de avanzar a la final -  ,USA
784507813263355904,Habilitan centro de acopio en la Isla para víctimas de Matthew en Haití -  ,USA
784501798073606144,Gobernador asegura que no es la Junta la que gobierna el País -  ,USA
784498215760515072,Luis Rivera se convierte en padre -  ,USA
784492404984295424,[AHORA] Junta Fiscal pide intervenir en demandas de acreedores del Gobierno -  ,USA
784488051019882498,Los aeropuertos internacionales Reanudan poco a poco los vuelos a Florida -  ,USA
784481917299068928,A tiempo para participar del certamen de cuento -  ,USA
784477142943866880,Aumentan a más de 800 las muertes en Haití por Matthew -  ,USA
784473832207757313,[DETALLES] La palabra culpable retumbó 14 veces en la sala 3 del Tribunal Federal esta mañana   -… ,USA
784469576746622976,[VIDEO] Gobernador sobre veredicto en caso de corrupción: “Las manzanas podridas siempre van a llamar la atención”… ,USA
784460161280675840,[COLUMNA] La corrupción se gesta en cuartos oscuros -  ,USA
784453571114774528,Mike Rosario pasa a los Piratas desde Santurce -  ,USA
784446831451213824,Se reporta en la Isla la sexta muerte asociada al zika -  ,USA
784444924754141184,Montehiedra ahora es un outlet -  ,USA
784440313418948608,Juez Besosa autoriza litigio aun con PROMESA -  ,USA
784433798968512516,Rituales boricuas para sobrevivir huracanes en Orlando -  ,USA
784432106508161024,RT @cynthia_lope: Los abogados aseguran q apelarán el veredicto y q en los próximos días presentarán mociones  d reconsideración,USA
784427951357988864,Ocupan millonario cargamento de cocaína -  ,USA
784425196996300800,EN VIVO: Desde el tribunal federal tras veredicto en caso de corrupción orquestado por Anaudi Hernández -… ,USA
784421721784725508,Censo federal busca hackers -  ,USA
784421385632231424,"RT @cynthia_lope: Apunta q los acusadxs no representan riesgo d fuga, ni peligro a la comunidad",USA
784421377386418176,RT @cynthia_lope: Juez Delgado rechaza la petición d reconsideración d Capó,USA
784420709690843136,RT @cynthia_lope: Los abogados reiteran q los acusadxs no representan riesgo d fuga y q no son riesgo para la comunidad,USA
784416625323761664,Conoce cuál es la pena máxima que enfrenta cada uno de los coacusados en el caso Anaudi -  ,USA
784415331125071872,RT @cynthia_lope: Delgado habla d la importancia d documento para el proceso d sentencia,USA
784415319985053696,RT @cynthia_lope: El juez menciona el informe presentencia,USA
784415305321754625,RT @cynthia_lope: Delgado indica q la lectura d sentencia será el 6 d febrero,USA
784414271530676224,RT @cynthia_lope: La mamá d Glenn llora desconsoladamente,USA
784414111505362945,RT @cynthia_lope: With this ladies and gentlemen the trial has concluded  dice a el juez Delgado,USA
784413254164418560,"RT @cynthia_lope: Uno x uno, los jurados se levantan y confirman al juez q ese es su veredicto",USA
784413175043063809,RT @cynthia_lope: Glenn Rivera llora y mueve la cabeza en desconcierto,USA
784413144630202368,"RT @cynthia_lope: Sally, Ivonne y Marielis se mantienen tranquilas. Serias",USA
784412848826961920,Culpables de todos los cargos a los cuatro acusados en el caso de corrupción encabezado por Anaudi Hernández -… ,USA
784412705826275330,RT @cynthia_lope: El jurado encontró a los 4 acusadxs culpables d los 14 cargos q enfrentan,USA
784412365177561088,RT @cynthia_lope: Jurado encuentra a Marielis Falcón culpable y a Glenn Rivera culpables,USA
784412131005345792,RT @cynthia_lope: Eran 7 cargos,USA
784411952869052416,RT @cynthia_lope: Jurado encuentra a Ivonne Falcón culpable d todos los cargos q enfrentaba,USA
784411838024790016,RT @cynthia_lope: Jurado encuentra a Sally López culpable d todos los cargos q enfrentaba,USA
784411517441540096,Culpable Sally López Martínez  ,USA
784410566429290497,RT @cynthia_lope: Juez Delgado evalúa los 4 laudos,USA
784410449743716352,"RT @cynthia_lope: La presidenta d jurado dice q hay veredicto, q es unánime",USA
784410097980100609,RT @cynthia_lope: Jurados entran a sala con rostros sombríos,USA
784409929075404800,"RT @cynthia_lope: Let's call the jury in, dice el juez x última vez",USA
784409638624034819,RT @cynthia_lope: Delgado indica q el jurado alcanzó un VEREDICTO,USA
784409316581269504,RT @cynthia_lope: Juez Delgado entra a sala,USA
784409145218785280,RT @cynthia_lope: Llega el jefe d FBI.,USA
784408763138650112,RT @cynthia_lope: Esperamos x el juez Delgado,USA
784407589715005444,RT @cynthia_lope: La tensión aumenta en sala. Hay 6 alguaciles,USA
784406605953589248,RT @cynthia_lope: Todas las partes están en sala. Se siente la ansiedad d la anticipación d veredicto,USA
784401991954944000,[Ahora] Hay veredicto en el caso de corrupción gubernamental vinculado a Anaudi Hernández. Detalles en breve -… ,USA
784401520867418112,RT @cynthia_lope: Hay VEREDICTO,USA
784401253325377536,Adriana Díaz y Brian Afanador ya comenzaron a trabajar -  ,USA
784400851611770880,RT @cynthia_lope: Jurado envía una nota. Fiscales entran a sala.,USA
784400447268200448,RT @cynthia_lope: Aquí la respuesta d juez Delgado ,USA
784400434353934336,RT @cynthia_lope: Aquí la pregunta q el jurado hizo al juez Delgado el pasado miércoles y q se respondió ayer casoAnaudi ,USA
784396783313006592,"[Columna]  “Para que el desamparo deje de ser tradición la paz merece un turno al bate, dondequiera” -… ",USA
784391808599982080,Botarán un millón de papeletas -  ,USA
784386719617396738,Andrés Jiménez: redirige su voz hacia la confrontación -  ,USA
784380308015554561,Prolongada deliberación en caso de corrupción gubernamental -  ,USA
784375222455635968,AON invierte millones en reclutamiento en la Isla -  ,USA
784371449662361600,[Vídeo] Muerte y desolación en Haití -  ,USA
784367788605308928,[Columna] Presidente Obama: “Deje que Oscar regrese a casa” -  ,USA
784362661802672128,Andrés Jiménez redirige su voz hacia la confrontación -  ,USA
784359032442097664,Presidente de Colombia gana el Nobel de la Paz -  ,USA
784355093609152512,Gobierno busca reformar proceso de permisos -  ,USA
784351313718943745,Matthew descarga fuertes vientos sobre Florida -  ,USA
784347547791863808,[EDITORIAL] Unidos en la causa justa por la paridad en salud -  ,USA
784339988817281024,[HOROSCOPO] Busca los números de la suerte según tu signo para jugarlos en la Loto -  ,USA
784332447517249536,"“Solo aquellos que arriesgan ir demasiado lejos pueden encontrar lo lejos que pueden llegar”, T. S. Eliot CitaAM -… ",USA
784240656235372544,Victoria de los Indios de @Indians ante los @RedSox -  ,USA
784235460541284352,.@zionylennoxpr ganan en los Latin American Music Awards -  ,USA
784224147677208576,Estudio acerca el pensamiento de simios al de los humanos -  ,USA
784217225930510336,Hijos de Jenni Rivera continúan su legado -  ,USA
784209394690994176,[OPINIÓN] Matthew por la Florida: Aquí no hay Yunque que lo detenga -  ,USA
784206802007175168,Aumenta la cifra de muertos en Haití tras impacto de Matthew  ,USA
784200165959671812,Presentarán cargos por asesinato en Hogar Crea de San Juan -  ,USA
784195678129958912,El huracán tiene vientos sostenidos de 130 mph | Observe el movimiento de Matthew -  ,USA
784191995451289601,Negocio boricua entre las 50 mejores barras del mundo -  ,USA
784187402906505216,Actriz de @OITNB se compromete con su novia | Mira la foto-  ,USA
784180270509363201,¿Te imaginas ser alérgico al agua? -  ,USA
784175377061064704,[CUÉNTAME] Vargas Vidot apuesta a la “anticampaña” -  ,USA
784171368157851648,.@POTUS declara estado de emergencia a Carolina del Sur -  ,USA
784166779501223937,Mayagüezano entre los indultados por @POTUS -  ,USA
784162528850882560,Matthew podría azotar dos veces Florida -  ,USA
784157084908519424,Listas las papeletas electorales -  ,USA
784152550761123841,Aumenta la cifra de muertos en Haití tras impacto de Matthew -  ,USA
784146385377464320,[FOTOGALERÍA] Incidencias ante el inminente paso de Matthew -  ,USA
784142425459601409,Aún sin veredicto el juicio federal por corrupción gubernamental -  ,USA
784139507834626048,RT @cynthia_lope: Ahora Delgado despide al jurado hasta mañana,USA
784137697505927168,RT @cynthia_lope: El proceso d deliberación continuará mañana a las 9am,USA
784137675959771136,"RT @cynthia_lope: Juez dice al jurado q ha recibido su petición para recesar a las 5pm. Su petición es razonable, apunta Delgado",USA
784137244521041920,RT @cynthia_lope: El jurado entra a sala en silencio,USA
784137189311389696,Reportan primer caso de síndrome Guillain-Barré por zika en México -  ,USA
784137027763568640,"RT @cynthia_lope: Bring the jury in, apunta mientras se pone d pie y se para al lado d estrado mirando hacia la puerta x donde entra el j…",USA
784134992947322880,RT @JoseADelgadoEND: Obama conmutó hoy sentencia otros 102 convictos drogas. Lleva 590 este año. El domingo le recordarán frente a Casa Bla…,USA
784134774159839232,RT @cynthia_lope: El jurado ha pedido recesar a las 5pm,USA
